swing_id,club_type,impact_grip_speed,impact_head_speed,max_head_speed,max_grip_speed,impact_face_angle,impact_face_type,impact_relative_face_angle,impact_club_path,impact_club_path_type,impact_attack_angle,impact_attack_type,impact_dynamic_loft_angle,impact_shaft_angular_velocity,min_angular_velocity,max_angular_velocity,address_lie_angle,impact_lie_angle,natural_uncock,natural_release_timing,swing_tempo,estimated_carry,impact_position_x,impact_position_y,impact_position_type,halfway_back_face_angle,top_face_angle,halfway_down_face_angle,impact_hand_first_pitch,address_hand_first_pitch,hogan_plane,shaft_plane,boundary_angle_a_and_b,boundary_angle_b_and_c,boundary_angle_c_and_d,boundary_angle_d_and_e,halfway_back_angle,top_angle,natural_uncock_angle,halfway_down_angle,halfway_back_area,top_area,natural_uncock_area,halfway_down_area
aa9e0f832b5b2ec73741faa3f22f664c,7I,4.800440788,23.86694336,24.50525665,5.336154461,6.026898861,0,-2.626889706,8.653788567,0,1.405852914,1,29.39273834,-741.3414917,-744.0244141,-114.7561035,51.21302795,56.50016785,10.03932381,16.60280991,4.342273235,96.50424194,0.036222696,0.90704143,1,-49.14294434,-30.86528778,-16.046175,-7.982338428,-16.30934143,67.28093719,51.21302795,71.2979126,63.26395798,55.23000717,47.19604874,53.57907867,66.39440155,49.59239578,50.60632706,D,B,D,D
738bd9f734bd78de375cabd4694df09c,7I,6.08645153,26.84833336,26.91852379,6.08645153,14.28471851,0,8.651824951,5.632894039,0,-7.750292301,2,22.60603523,-877.4390259,-879.1463623,-49.7560997,47.40398407,54.76581192,0,0,4.076607227,108.5592804,1.437214613,-0.610767543,4,-46.73553848,-34.60016632,-22.79227066,-16.35541344,-17.84898758,65.02010345,47.40398407,69.4241333,60.61606979,51.80801773,42.99995422,52.7868309,64.313797,0,56.33983994,C,B,E,C
293feb7707d2b1a1855d49436bf256f6,7I,4.86702919,25.0431633,25.44018936,5.378038883,4.607422352,0,31.88930702,-27.28188515,2,-19.02388763,2,33.84738159,-816.8292847,-1958.170776,-80.97560883,51.74193573,57.48828125,9.501785278,19.60264969,4.450331211,101.2602081,0,0,1,-51.64480209,-38.80764389,-15.15424347,-3.52196455,-15.29192066,67.59420776,51.74193573,71.55727386,63.63114166,55.70500183,47.77886581,51.71175003,67.2084198,58.23997879,58.11123657,D,B,C,C
b047c9be6769776c8207dfd54ad66e22,7I,5.075871944,25.51282501,25.62296104,5.676737309,6.406219482,0,1.860834122,4.545385361,1,-1.661785722,1,29.99559593,-731.5853882,-772.1951294,2.195122004,52.71865463,57.70575714,10.58469391,18.6046505,6.210670471,103.1592484,2.41144228,-1.829518676,4,-54.35198975,-44.03135681,-24.9997139,-7.172445297,-14.95721817,68.17232513,52.71865463,72.03573608,64.30890656,56.58207321,48.85523605,51.93181229,64.79976654,56.02819443,55.95870972,D,B,D,D
c8cbaae705b646998cb423f3b42bc3cb,7I,4.063256741,19.82094574,19.82094574,4.063256741,1.887475967,1,-2.652959347,4.540435314,1,1.4071486,1,28.58737564,-659.2683105,-673.1707764,-140.1219482,49.97629547,58.58230591,0,0,4.521739006,80.14455414,0.455019474,0.256806821,1,-49.31509399,-80.08219147,-21.03102875,-6.833359241,-17.34299278,66.54780579,49.97629547,70.69068146,62.4049263,54.11917496,45.83341599,49.53770065,64.3136673,0,54.12479782,D,B,E,C
0ef8afb15ff745fed00453bf280a0c3c,7I,4.06891346,18.79646873,19.43498611,4.180370331,7.194159985,0,6.32518816,0.868971765,1,0.688283622,1,28.26444244,-913.9024658,-856.0975952,-163.2926941,52.04296112,60.82208633,2.666193247,24.83221436,4.778523445,76.00215149,1.212694287,-0.35418874,4,-54.30407715,-89.30950165,-21.49815369,-7.85763979,-14.23773479,67.77243805,52.04296112,71.70480347,63.84006882,55.97533035,48.11059189,65.0970993,66.0255661,61.09432602,61.09432602,B,B,C,C
e9dfdc96ab85753121d444083ef25970,7I,3.604674101,19.39209366,19.66017723,4.00607729,5.952124596,0,1.651500702,4.300623894,1,1.932023764,1,32.64918518,-626.4634399,-563.5366211,-107.5609818,53.80796432,58.18315125,10.01985645,22.97476768,3.718459606,78.41051483,1.251751184,-0.382628828,4,-49.0520401,-81.26351929,-14.21935654,-4.642011166,-13.02873421,68.8164978,53.80796432,72.5686264,65.0643692,57.56009293,50.05583191,57.93174362,66.03662872,53.84690475,54.79730988,C,B,D,D
ee3a13b55f1d2a20685ed592d4924817,7I,3.57821703,18.4516964,18.58211136,3.696861744,10.28307819,0,7.139475822,3.14360261,1,-1.176545262,1,27.20929337,-671.0975952,-592.3170776,-106.9512253,51.99654007,59.17024994,3.209334612,21.61820602,4.500632286,74.60809326,1.184921861,-0.502476692,4,-45.65805054,-86.48700714,-17.74989319,-9.90077877,-15.49196243,67.74495697,51.99654007,71.68206024,63.8078537,55.93364334,48.05943298,54.07040024,65.14080048,54.97314072,55.73742676,D,B,D,D
e931f09236d6219a4a25116215609f14,7I,3.903492212,21.06346893,21.57941818,4.622398853,0.919812441,1,2.771481514,-1.851669073,1,0.299293965,1,35.33270645,-674.8780518,-734.2683105,-120.36586,51.22021866,56.94032669,15.55267525,16.38924408,4.071702957,85.16860199,0.492222786,0.339734495,1,-50.48962402,-81.72686005,-14.7732048,-1.424969196,-11.37377739,67.2851944,51.22021866,71.30143738,63.26894379,55.23646164,47.20397186,57.28380203,64.53855133,55.57408524,56.76612473,C,B,C,C
48d47854ef3194263329f206b2533389,7I,4.231514931,19.98982048,20.93289375,4.449425697,1.121828079,1,0.063396811,1.058431268,1,2.938077211,1,31.1951046,-769.6341553,-782.0731812,-151.9512177,50.74029922,58.53455353,4.897504807,13.16770172,4.745341778,80.82738495,1.11137712,-0.199970067,4,-51.01773071,-79.08355713,-16.11339378,-4.49363184,-13.86851215,67.00080109,50.74029922,71.0659256,62.93567657,54.80542374,46.67517853,54.8713913,66.31262207,56.88705063,58.83034515,C,B,C,C
abadb425f1f8a0c71b13ebec58e274c4,7I,4.14343214,22.13507462,22.1942997,4.754622936,1.960158348,1,1.178349853,0.781808496,1,-1.805364013,1,29.32958221,-712.5609741,-744.3902588,-128.7804871,50.89318848,59.15932846,12.85466576,16.96306419,5.335157394,89.5015564,-0.503386974,1.571847677,1,-50.77520752,-80.09156036,-19.11706352,-6.108960629,-13.08520794,67.09141541,50.89318848,71.14097595,63.04185867,54.94274521,46.84362793,58.78490448,66.48857117,62.57363892,62.53315353,C,B,C,C
3ba2814d70baba08296566b0c6ce6f96,7I,4.537277699,23.09008217,23.14282417,5.0846591,-4.369299889,2,-2.250234842,-2.119065046,1,0.215227067,1,29.87516403,-753.5366211,-917.6829224,-153.2926941,51.1952095,59.74365616,10.76535034,16.06425667,4.631860733,93.36306763,-1.03676939,1.987406373,1,-54.18346405,-69.9609375,-29.56914711,-3.518297434,-12.15340424,67.27037811,51.1952095,71.28916931,63.2515831,55.2140007,47.1764183,64.0724411,69.97756195,63.96136093,64.32471466,B,B,B,B
2618655ad819f9138ac0af6317d8648b,7I,5.01082468,24.65914345,24.79419136,5.382927895,1.554825068,1,-0.4800632,2.034888268,1,-0.346122444,1,32.36552811,-906.0975952,-912.6829224,-95.60975647,52.94922638,57.3722229,6.912654877,15.00682068,5.293314934,99.70745087,0.182336569,0.767961383,1,-48.98998642,-60.90587997,-21.80809593,-3.962251425,-12.61508942,68.30873108,52.94922638,72.14860535,64.46884918,56.78910065,49.1093483,57.04380417,67.0266571,54.19820404,55.90150833,C,B,D,D
f1aea885681fcf78721ec1ccf855b981,7I,4.672029972,23.5162487,23.70978737,5.260708809,-0.074705712,1,-1.604510784,1.529805064,1,-1.286936402,1,28.86750412,-643.4146729,-759.512207,-164.146347,50.79916382,58.63781357,11.19010448,15.70141602,4.942084789,95.08623505,-0.956232309,1.953110337,1,-48.68999481,-57.86105347,-27.33816338,-5.975376606,-13.75866318,67.03569031,50.79916382,71.09482574,62.97655869,54.85829544,46.74002838,57.5043869,67.04008484,55.86782837,57.11505127,C,B,C,C
d1a0cc5dc2a094a58c01caa14462db7e,7I,4.370119572,23.61842728,24.2568779,5.087204456,5.619972706,0,2.564516306,3.0554564,1,-1.389943123,1,29.04933929,-762.6829224,-781.8292847,-161.5853729,51.85719299,59.77635956,14.09585476,18.85790253,5.604249477,95.49938965,-0.268931746,1.391862035,1,-54.06781006,-64.74549866,-21.04092026,-7.145339012,-16.49183083,67.6624527,51.85719299,71.61376953,63.71114349,55.80850983,47.90587616,51.28604126,67.05934906,56.9573288,56.9573288,D,B,C,C
0e9a9ceaa86f4f1cdee8bddd6e30ea39,7I,5.388780117,25.30481911,26.51663971,5.91836977,7.851014137,0,1.708508492,6.142505646,0,3.010818481,0,25.94900131,-765,-917.4390259,-153.9024353,51.14997101,59.46343613,8.948236465,16.41586876,3.857729197,102.3181915,0.496905625,0.541605711,1,-51.03287888,-35.07897568,-19.70282936,-10.36977959,-17.48430634,67.24357605,51.14997101,71.2669754,63.2201767,55.17337418,47.12657166,52.153759,70.01574707,54.68571091,55.25252914,D,B,D,C
8598b7c94c1a55eb2e0d9831f2b5c01a,7I,5.429047585,26.43162918,26.43162918,5.971619606,16.81387901,0,10.10020828,6.713670254,0,-3.475818396,2,21.5079937,-828.6585693,-794.512207,-155.1219482,51.43502426,59.36882019,9.085845947,13.68821239,4.841571808,106.8743668,0.354986906,0.507595837,1,-53.77828598,-45.04399109,-24.87988853,-15.82713604,-18.04496384,67.41243744,51.43502426,71.40679169,63.41807938,55.42937469,47.44067001,53.08886337,67.5684967,54.84677505,55.56892395,D,B,D,C
2bc9d035e197b6c5be545af34d6c671a,7I,5.195775986,25.41048431,25.63952065,5.62911129,10.68323803,0,10.08732224,0.595915556,1,-6.570007324,2,24.03920746,-1027.317139,-979.6341553,-52.56097794,49.75144958,56.6292572,7.698112488,16.5535965,4.938941479,102.7454376,-0.026557803,0.996942639,1,-52.65231705,-56.66934967,-28.63955116,-13.60296822,-16.40695763,66.41442108,49.75144958,70.58016968,62.2486763,53.91719055,45.58570862,68.15590668,65.55040741,60.96775818,60.96775818,B,B,C,C
8d1cc9b8f3fb5c8d7587759f0a9927a6,7I,5.176490784,26.87518311,27.37753105,6.114941597,7.60958004,0,10.04574585,-2.436165571,1,-3.967841864,2,29.80301094,-766.9512329,-731.4634399,-122.1951218,51.91436768,59.19876862,15.34684944,18.51332283,6.171107769,108.6678467,0.464434087,0.487443149,1,-53.36690903,-58.80950546,-29.38288689,-7.121901035,-14.4769907,67.69630432,51.91436768,71.6417923,63.75082016,55.85985565,47.96888351,59.16841125,66.75874329,60.92596436,60.82685089,C,B,C,C
e85d75317a385a22c5fea730ec8c6cbd,7I,4.799142838,24.141716,24.33779335,5.391687393,7.546113491,0,-2.138537884,9.684651375,0,-0.729538858,1,26.6693821,-636.3414917,-686.3414917,-160.9756165,51.39638138,59.7533989,10.98996353,20.17879868,4.827586174,97.61527252,0.355442166,0.689900279,1,-47.16556549,-30.65031815,-24.36842918,-9.605236053,-14.80370903,67.38954926,51.39638138,71.38784027,63.39125824,55.39467239,47.39809036,53.74137497,69.70131683,55.88967896,54.72632217,D,B,C,D
8f13d44d2dac3b0179e954c6b5c0431a,7I,5.540161133,25.91520119,26.7152729,5.952445984,3.272308826,0,-4.389473438,7.661782265,0,1.854019165,1,24.87814713,-1061.341431,-975.1219482,-223.0487823,52.9309845,59.60091019,6.926310062,17.09633636,4.911804676,104.7862244,1.243182063,-0.453877121,4,-45.78778076,-59.93507004,-32.61425018,-9.973679543,-15.61522388,68.29793549,52.9309845,72.13967133,64.45619965,56.77272415,49.08924484,55.89767838,67.30836487,57.35198593,57.43541718,D,B,C,C
2047adbab5bb1e1b0807039741e8acad,7I,5.045744896,21.25262833,21.25262833,5.689329147,18.60060501,0,9.437340736,9.163264275,0,-5.598932266,2,22.10613823,-283.0487976,-221.9512177,-78.04878235,47.0256424,49.33055878,11.31212711,14.85335827,3.292336702,85.93345642,1.859767437,-1.086374402,4,-48.70083618,-53.09267807,-23.20078087,-20.33601952,-18.65590858,64.7950592,47.0256424,69.23741913,60.35270691,51.46799469,42.58328629,52.43356705,56.21961212,46.23936462,46.23936462,C,C,D,D
e264c0a74647e417f85e6a8a139b395c,7I,6.273724079,19.65554237,19.65554237,6.273724079,13.73477173,0,1.179916382,12.55485535,0,-13.18468952,2,7.307395458,-15.1219511,-379.2683105,-100.3658524,50.84313965,59.75099182,0,0,3.770491838,79.47575378,-0.934443951,1.660098433,1,-56.01864624,-51.83595657,-53.27259064,-26.68232536,-25.19091034,67.06175232,50.84313965,71.1164093,63.00710297,54.89779282,46.78848648,56.23154068,63.88594818,0,56.02870178,C,B,E,C
396a81975996532f184dd4a2b4624623,7I,5.024109364,26.12602425,26.7005024,6.0363307,5.67192173,0,1.920745611,3.751176119,1,-2.796499729,1,29.06747437,-987.4390259,-894.7561035,-157.4390259,51.04288101,58.63611221,16.76881981,15.76763535,6.556016445,105.6386719,1.225604653,-0.537939191,4,-50.51271057,-60.31864548,-28.40465546,-7.479379654,-14.76749516,67.18012238,51.04288101,71.21443176,63.14580917,55.0771904,47.00857162,49.87184143,64.88600159,57.67938232,58.0345726,D,B,C,C
167a1d9b8816a4de4ce4f0c491a9a649,7I,5.905398846,27.43265915,27.55082321,6.197644234,4.925948143,0,3.66931057,1.256637573,1,-1.679998875,1,27.69080925,-757.8048706,-734.3902588,-207.1951294,51.06525803,60.06710434,4.715424538,18.0806675,5.479833126,110.9219589,-0.684622645,1.808325052,1,-52.88931274,-42.81251526,-28.75061035,-8.028726578,-15.02188873,67.19338226,51.06525803,71.22541046,63.16134644,55.09729004,47.03322601,60.54204559,69.57171631,60.84166718,60.60886002,C,B,C,C
2ae79648d56b10b4b8d8baf5d2c843dd,7I,5.033046246,24.55815697,25.15823174,5.871169567,4.360869408,0,-0.199041843,4.559911251,1,-0.128691688,1,31.8952961,-951.7073364,-895.6098022,-71.5853653,49.74045563,54.26086426,14.27523518,12.13653564,4.020227432,99.29911804,1.377019405,-0.584315538,4,-40.61931229,-61.95639801,-15.00716496,-6.17937994,-16.7140255,66.40789795,49.74045563,70.57476044,62.24104309,53.9073143,45.57359695,50.63223267,63.65987778,48.28828049,50.94468689,D,B,D,D
7593247589f7168fcff481f918f1e727,7I,4.974969387,24.75861549,25.17952728,5.526611328,5.445828438,0,4.207470417,1.238357902,1,-1.632036567,1,27.29681969,-891.9512329,-912.8048706,-184.0243988,51.24295044,59.38399887,9.981560707,18.98569679,3.901170254,100.1096573,1.132499099,-0.261810005,4,-49.56817245,-60.73716354,-30.03882599,-8.677996635,-14.21248913,67.29866028,51.24295044,71.31258392,63.28473663,55.2568779,47.22902298,59.1726532,68.95090485,60.43058395,60.12480927,C,B,C,C
44d7ef4af78cf0d5d431b167d317ee6f,7I,5.155459404,25.72616386,25.87464142,5.782485962,2.155911207,1,-1.025552988,3.181464195,1,-0.429956764,1,31.43079376,-932.4390259,-938.5366211,-30.97561073,50.73343658,57.93685913,10.84354496,15.83892536,3.838926077,104.0218658,-0.214378953,1.010117292,1,-47.20038223,-47.44393539,-22.99586296,-4.759585857,-14.30591679,66.99673462,50.73343658,71.06256866,62.93091202,54.799263,46.66761017,57.498909,66.24636078,56.86854553,57.44674683,C,B,C,C
cee67281c3754f76d65d5a6e7ddad368,7I,5.178771496,25.93170357,25.93170357,5.78273201,11.88107014,0,6.07268095,5.808389187,0,-2.97319603,1,28.9673748,-786.2195435,-794.6341553,-151.0975647,51.8302536,56.78836441,10.44420624,15.09933758,4.503311157,104.852951,0.382076383,0.558200598,1,-47.06277847,-50.92090225,-9.250283241,-9.542427063,-16.72001457,67.64649963,51.8302536,71.60056305,63.69243622,55.7843132,47.87619019,54.77694702,64.08428192,51.54161453,52.49935913,D,B,D,D
6ce405acce1b0e19dda47686b639b6bb,7I,5.729931355,27.29540825,27.54099464,6.312188148,9.277036667,0,4.00647974,5.270556927,0,-6.093744278,2,23.40929222,-941.4634399,-995.8536987,-200.4878082,51.82800293,61.19364548,9.22432518,16.64275551,6.628407478,110.3669891,-0.168183684,1.258244276,1,-56.59191513,-42.63873291,-24.29371071,-12.30280304,-18.49228287,67.64517212,51.82800293,71.59945679,63.69087982,55.78229141,47.87371063,66.58947754,67.63026428,60.69130707,60.69130707,B,B,C,C
456637607c11c27721f938720de03e09,7I,5.24350214,25.53935623,26.00936127,5.851338387,4.994748592,0,-3.568023205,8.562771797,0,-0.821432948,1,26.55375481,-954.512207,-1032.804932,-138.1707306,49.63677216,57.49481583,10.38798714,13.08677006,4.12517786,103.2665253,-0.682996869,1.819216967,1,-48.65088272,-45.20338821,-17.33239365,-9.716270447,-17.28530312,66.34638977,49.63677216,70.52379608,62.16898346,53.81417465,45.45936584,53.8037262,66.16275787,50.36195374,53.19861984,D,B,D,D
9d1d6f1e1ab65255a013db8375aceec2,7I,5.784522057,27.23933601,27.25354767,6.240832329,2.872256041,1,-2.520635366,5.392891407,0,-1.843175054,1,27.60129738,-801.8292847,-913.0488281,-219.146347,50.20621109,58.21979523,7.311689854,17.35647392,3.898531437,110.140274,-0.829354525,1.945787191,1,-41.16884613,-41.60442734,-21.40924835,-8.024700165,-16.90396309,66.68415833,50.20621109,70.8036499,62.56467438,54.32569885,46.08672333,53.22017288,68.69999695,57.3244133,57.14261627,D,B,C,C
ddc8abfbebdd7a743b39c4689882e967,7I,5.707144737,25.96899414,26.17793274,5.828062534,7.046559334,0,4.767764568,2.278794765,1,-2.583763838,1,28.96201134,-858.5366211,-835.8536987,-85.12195587,50.93117142,56.43068314,2.074748278,11.51271725,4.096385479,105.0037308,0.283393502,0.696805,1,-46.22009277,-38.47606659,-20.5697937,-8.638887405,-17.10925102,67.11392212,50.93117142,71.15961456,63.06823349,54.97686005,46.88548279,54.78153992,64.6947937,54.12344742,55.99897766,D,B,D,C
5b8f291c67fc20125a2eeb5a657c806e,7I,5.447226524,26.7358017,26.96869278,5.902373314,12.87182426,0,6.526090145,6.345734119,0,-6.305352688,2,23.93000793,-1184.512207,-1203.902466,-43.17073441,51.18881989,58.18983459,7.711249352,14.26307392,5.705229759,108.1042633,-1.174118757,2.139340878,1,-50.85679245,-63.70637512,-9.609677315,-13.56791687,-18.67656517,67.26659393,51.18881989,71.28603363,63.24715042,55.2082634,47.16937637,54.96007538,65.14647675,54.3778801,56.00944901,D,B,D,C
1d151e7bed5cb4a2809ac1f2e42fc4b8,7I,5.498157024,26.52974129,26.52974129,5.998668671,5.277545452,0,-0.824812412,6.102357864,0,-0.634437382,1,30.45664406,-807.0731812,-922.0731812,-60.73170853,51.50030899,56.70812225,8.343714714,15.81137371,4.576976299,107.27108,-0.215647221,1.296577692,1,-48.37597275,-60.811409,-15.7123003,-6.818861961,-15.62069416,67.45111084,51.50030899,71.43880463,63.46341324,55.48801041,47.51260757,54.96231079,64.56453705,51.96844101,53.20486832,D,B,D,D
a2d189d098551397f04381500c43c595,7I,5.88658762,26.36704636,27.34868813,6.001941204,9.013736725,0,4.707473755,4.30626297,1,0.750020564,1,30.32829666,-1045.121948,-981.2195435,-136.5853729,52.41802597,59.02607346,1.92193985,13.22081566,6.160337448,106.6132278,1.109377265,-0.263599753,4,-45.12750626,-35.56177139,-17.4489975,-6.994858742,-14.99576092,67.99443817,52.41802597,71.88854218,64.10033417,56.31212997,48.52392578,51.93581772,66.48828888,53.56604385,55.77532959,D,B,D,D
ed7b483fef50b08e85665ffe2c561106,7I,5.573051453,26.58699608,27.34002686,6.051239967,6.727935314,0,5.012480259,1.715455174,1,-0.552339435,1,29.99575996,-1119.634155,-1163.170776,-77.19512177,51.30665588,58.74464417,7.9023242,15.84454441,5.32137537,107.5025787,-0.080476522,1.101007223,1,-51.79037857,-49.43963242,-12.20547771,-6.911818027,-13.50288296,67.33640289,51.30665588,71.34384155,63.32896805,55.31409073,47.29922104,56.86480713,66.78620911,55.1619339,56.41145325,C,B,D,C
99562ac9ed068563ba4aa1222706846a,7I,5.405237198,26.8595314,27.26627159,5.989010811,1.283959985,1,-2.208129883,3.492089748,1,-1.763067722,1,29.86240196,-931.5853882,-982.5609741,-197.9268341,51.54029465,57.9289093,9.747415543,16.88125801,5.064377785,108.6045609,0.15810895,0.793521166,1,-51.22650909,-41.05652618,-22.36070442,-5.779985428,-15.80512333,67.47479248,51.54029465,71.45841217,63.49116516,55.52391815,47.55666733,58.21891403,66.96867371,56.85735703,57.13209915,C,B,C,C
a26038ea4f386b387779e1aa0d5c6422,7I,5.773724079,26.78097916,27.87448692,6.078164577,8.795838356,0,1.694122791,7.101715565,0,2.515675068,1,26.90084648,-1187.682983,-1127.92688,-129.3902435,52.60513306,59.01521683,5.008757114,15.36273098,4.523470879,108.2869415,-0.143208146,1.174367189,1,-51.86561966,-29.89933968,-18.75203514,-9.919923782,-16.8484478,68.10515594,52.60513306,71.98016357,64.23014832,56.48014069,48.73012924,60.92676926,68.35935211,55.46686554,56.14349747,C,B,D,D
81806021d5885d5ac5ca62f4bba06ccf,7I,5.352057457,25.98368645,26.53322983,5.934463501,-1.225110412,1,-5.425693035,4.200582504,1,-0.362694651,1,30.30176353,-995.487854,-940.7317505,-107.8048782,51.58273315,57.20469284,9.813964844,16.46423721,6.3157897,105.0631409,1.673198462,-0.88022393,4,-52.83218002,-40.88064194,-27.19020844,-4.767477036,-16.2754097,67.49992371,51.58273315,71.47921753,63.52062988,55.56203079,47.60343552,51.52217102,65.4955368,56.03829956,56.40686035,D,B,C,C
ef51260e004fd2171ef4c20e6f705e1f,7I,5.152550697,25.72737503,25.72737503,5.741342545,3.781265259,0,5.237129211,-1.455863953,1,-3.08713603,2,26.45505714,-1096.463501,-1051.951294,-96.46341705,49.5288353,57.14768219,10.25530052,13.84820175,3.888149023,104.0267639,0.882791936,-0.234224677,4,-50.25593185,-50.94011307,-27.94932365,-9.52898407,-13.78903675,66.282341,49.5288353,70.47071838,62.09396744,53.71721268,45.34046173,56.87983704,65.7215271,58.61072922,59.0173645,C,B,C,C
bbd11db003c40f5f5231a4cf8dbfe00a,7I,5.320856094,27.65760803,27.65760803,6.083489895,6.376987934,0,3.637773991,2.739213943,1,-1.920849919,1,30.56671333,-823.1707764,-822.1951294,-105.4878082,50.96069717,55.87216568,12.53612614,16.46423721,3.940620899,111.8315201,1.692320228,-0.73493737,4,-33.4991188,-48.6387825,-24.96345901,-7.30848217,-14.02950668,67.13142395,50.96069717,71.17410278,63.0887413,55.00337601,46.91801834,52.72129822,64.24945831,57.15325928,57.15325928,D,B,C,C
e535beb11a7e48b812fc3908b34a4326,7I,5.380811214,26.02062988,26.3723526,5.875809193,1.406507373,1,2.28506422,-0.878556848,1,-0.683358073,1,34.62094116,-840.487854,-913.2927246,-47.92683029,50.29769897,57.04102707,8.42433548,15.08916283,4.224965572,105.2125168,-1.199403286,2.350191832,1,-42.55442429,-60.896595,-22.39113808,-2.136034012,-13.74620914,66.73841095,50.29769897,70.84859467,62.62823105,54.40787506,46.18751907,56.09311295,65.00497437,58.44858551,58.59485245,C,B,C,C
f9e96c13e04c0d5115ec517db2fa32af,7I,4.864846706,25.02109909,26.12376976,5.705922604,2.010515928,1,-3.199318171,5.209834099,0,-0.18501398,1,30.9685936,-899.2683105,-897.3170776,-128.4146423,50.08671188,58.08057404,14.74040127,16.23108673,4.401650429,101.17099,0.517751157,0.419665247,1,-51.45507813,-53.13049698,-25.29047203,-5.059148788,-14.44250298,66.61329651,50.08671188,70.74494171,62.48165512,54.2183609,45.95506668,60.06693649,64.3273468,56.15340424,56.55099106,C,B,C,C
39ef5f86d0019326a139b7abc2f12a1b,7I,5.020946503,25.63457489,25.68118668,5.532058716,6.49839592,0,3.633877993,2.864517927,1,-1.114583731,1,30.8366642,-770.2438965,-764.0244141,-156.3414612,49.63606644,58.21689606,9.239095688,18.5034008,4.707482815,103.651535,-0.341565967,1.401895761,1,-53.31723022,-59.66627884,-22.12339783,-6.311293602,-15.58255482,66.34597015,49.63606644,70.52344513,62.16849899,53.81354523,45.45859146,56.47759628,66.11312103,56.23386765,56.23386765,C,B,C,C
908f60a767f6e4c5feb953d5713c8c21,7I,5.040920734,25.43461227,25.85565948,5.778728962,4.797113895,0,0.035662174,4.761451721,1,-1.404666424,1,28.48368073,-552.9268188,-747.4390259,-140.6097565,50.29216766,58.73044586,12.76765442,18.00818634,3.929058552,102.8430023,0.535165846,0.506515682,1,-52.29165268,-61.14691162,-25.55311775,-7.711828709,-15.29617596,66.73513794,50.29216766,70.8458786,62.62439346,54.40291214,46.181427,65.65126038,65.44998932,56.1522789,56.1522789,B,B,C,C
c7fcc8b888b43670a6e03e1263b56a1d,7I,5.221632481,24.90294456,25.11978722,5.714737415,6.648645401,0,-0.132661819,6.78130722,0,1.470498204,1,29.83494949,-800,-792.9268188,-150.1219482,50.81377792,57.15070724,8.62865448,13.04893303,4.692597389,100.6932449,2.428352833,-1.802384377,4,-53.56299973,-41.29859161,-18.39899826,-7.553373814,-15.30381203,67.04434967,50.81377792,71.10199738,62.98670578,54.87142181,46.75613022,57.18598938,65.45378113,52.28121948,54.47517776,C,B,D,D
625f9bbd830bc6f554cca0ac35e2d861,7I,5.19722414,26.51318741,26.74985886,5.698653698,5.142264366,0,3.985081673,1.157182574,1,0.112914339,1,33.9433403,-726.9512329,-755.8536987,-35.36585617,50.8768959,57.14526367,8.799087524,19.57446861,4.822695255,107.2041397,-1.554671764,2.571172476,1,-50.7433815,-56.45228577,-19.9441452,-3.682311535,-14.39096642,67.08175659,50.8768959,71.13298035,63.03054428,54.92811584,46.82567978,59.97179794,64.2184906,55.63354874,55.4260025,C,B,C,C
151c2c2b439f1d30f2c1ac726c44baba,7I,5.735576153,27.76742744,27.84002876,6.163345337,6.867706776,0,-0.659642696,7.527349472,0,-1.569083095,1,28.44252396,-908.7805176,-880.2438965,-183.1707306,46.28189468,52.32252884,6.940537453,17.45350456,4.349070072,112.2755661,-0.429045558,1.522609711,1,-48.01130295,-54.20659637,-16.59133339,-10.57610703,-15.86273479,64.35241699,46.28189468,68.87004852,59.83478546,50.79952621,41.76426315,57.32704163,61.14793777,48.66790009,48.78245926,C,B,D,D
c87901cd1aa4268fcc991fea2b56cefa,7I,5.232352734,26.78022957,26.78022957,6.012460709,17.84985161,0,8.735535622,9.114315987,0,-6.505888462,2,22.00565147,-707.9268188,-663.1707764,-213.4146423,51.20906448,58.4654274,12.97485256,16.45746231,4.602510452,108.283905,1.892141461,-1.112382412,4,-50.89287186,-52.74814606,-17.27791214,-15.83277893,-14.7409687,67.27858734,51.20906448,71.2959671,63.26120377,55.22644424,47.19168091,67.07003021,65.51318359,54.63703156,54.72940445,B,B,D,D
6ba94bf9fbe125fbcee286a89d789286,7I,2.806283236,11.91061497,11.91061497,2.814439058,9.118106842,0,1.198043823,7.920063019,0,-2.360687733,1,22.49833488,-215.6097565,-212.9268341,-41.46341705,51.8995285,58.44841385,0.289785862,15.3846159,3.282051325,48.15970612,-0.306606531,1.11809814,1,-51.26481628,-84.48334503,-36.12366867,-13.86582279,-10.89209461,67.68751526,51.8995285,71.63451385,63.74052048,55.84652328,47.95252991,59.62940216,59.39742279,48.31274033,55.79857635,C,C,D,D
80e5911911103e610c8dce21c5ea54a8,7I,2.852136374,12.19197559,12.26785755,3.031394958,4.218625546,0,-0.521645069,4.740270615,1,-1.20837152,1,29.35973358,-137.6829376,-213.9024506,-26.95121956,52.60212326,60.18585205,5.91340065,7.103825569,3.551912546,49.29736328,-0.31567955,1.398826361,1,-53.61948013,-73.12641907,-42.18719101,-6.431248188,-11.27391529,68.1033783,52.60212326,71.9786911,64.22806549,56.47743607,48.72681046,61.1830101,60.46902466,30.6840992,57.65350342,C,C,E,C
