id,swingInfoId,swingDate,swingDateAccuracy,dst,userId,profileBirthYear,profileBirthMonth,profileBirthDay,profileGender,profileHeight,clubLength,clubFaceAngle,clubLoftAngle,clubLieAngle,real,clubShaftHardness,clubMakerId,clubId,fwMajorVersion,fwMinorVersion,fwPatchVersion,algMajorVersion,algMinorVersion,swingType,isBroken,serialNo,dataVersion,timeZoneOffset,gpsLongitude,gpsAltitude,gpsLatitude,addressHandFirst,addressLieAngle,impactClubPath,impactHandFirst,impactAttackAngle,impactHeadSpeed,impactLieAngle,impactRelativeFaceAngle,impactPointX,impactShaftRotation,impactPointY,impactFaceAngle,impactGripSpeed,impactLoftAngle,maxHeadSpeed,maxGripSpeed,topFaceAngleToHorizontal,halfwaydownFaceAngleToVertical,naturalReleaseTiming,swingTempo,downSwingShaftRotationMax,downSwingShaftRotationMin,halfwaybackFaceAngleToVertical,estimateCarry,naturalUncock,indexStart,indexHWB,indexTop,indexMaxGripSpeed,indexHWD,indexImpact,indexMaxHeadSpeed,indexFinish,vendorId,analyzeResultType,isExistVideo,isFavorite
40,d578ba70b72415524e3f348ce1f1e712,2024-12-28T11:10:35Z,1,0,fe5179f0e72a4c649b0b337df44c46ce,1900,1,1,0,172,1.115568,-1,10.5,58,,4,0,100000005,1,0,3,1,0,0,0,K50B105921,1,540,139.5780008,100,35.4311868,-12.520229,32.296516,-2.6648102,-9.490681,-10.490654,34.73456,42.599476,19.189394,1.420548,-514.5122,-0.69255805,16.524584,4.760894,5.383205,35.205875,6.384266,38.69287,-18.080435,26.628075,4.341534,-207.19513,-433.41464,-47.454155,183.18861,25.4277,0,92,150,228,274,320,313,363,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
41,6a90893949aff2f6fb08588ec86021de,2024-12-28T11:09:59Z,1,0,a60ba835ba564e0e88cc807c17c16acb,1970,6,24,0,162,1.16205,0,10.5,56,,4,0,0056234001C7234001C7,1,0,3,1,0,0,0,K50B109529,1,540,139.9265769,5.559796369,35.7216356,-5.1882987,40.76234,-5.131437,3.6398208,3.08758,35.581818,44.703457,5.623503,1.0033283,-2037.4391,0.006850074,0.4920665,4.065672,18.473185,36.27497,6.023492,46.568752,19.028893,21.208054,4.9932885,-263.5366,-2013.9025,-28.000343,193.1699,32.503075,53,168,239,308,328,387,386,427,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
42,cd2487d07406f2adeda0ee67d27baa57,2024-12-28T11:09:16Z,1,0,a60ba835ba564e0e88cc807c17c16acb,1970,6,24,0,162,1.16205,0,10.5,56,,4,0,0056234001C7234001C7,1,0,3,1,0,0,0,K50B109529,1,540,139.9265735,5.596049106,35.72163931,-4.704408,40.29328,0.035824534,2.343441,6.7896605,37.353683,43.78696,-1.5238346,0.23453164,-2102.561,0.805665,-1.48801,3.8456933,17.231838,37.353683,6.099666,38.28381,19.24563,19.455252,4.8249025,-331.34146,-2084.6343,-25.209984,202.78918,36.952393,55,171,241,316,333,391,391,431,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
43,6a8620851a2273b12050f96c00422d1e,2024-12-28T11:08:30Z,1,0,a60ba835ba564e0e88cc807c17c16acb,1970,6,24,0,162,1.16205,0,10.5,56,,4,0,0056234001C7234001C7,1,0,3,1,0,0,0,K50B109529,1,540,139.9265709,5.56206451,35.72164,-4.9576564,40.025414,-1.7186289,5.7919555,6.1203117,35.65447,44.712177,-2.0321362,0.5528406,-2021.3416,0.4619102,-3.750765,3.9320729,20.258268,36.169662,5.8885026,41.847363,20.159258,20.82777,4.859813,-285,-2029.7561,-29.848333,193.56432,33.22457,59,171,241,313,330,391,390,431,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
44,b2119850206797e2bfafcdf4159edb73,2024-12-28T11:07:40Z,1,0,a60ba835ba564e0e88cc807c17c16acb,1970,6,24,0,162,1.16205,0,10.5,56,,4,0,0056234001C7234001C7,1,0,3,1,0,0,0,K50B109529,1,540,139.9265715,5.682536453,35.72163895,-5.792473,40.599487,-0.65625274,2.6294856,6.2612815,36.49116,43.701225,2.2305431,2.0767918,-2434.1465,-1.5282793,1.5742904,3.7709568,17.78512,37.460403,6.1198936,43.570274,24.857155,18.62872,5.019405,-289.02438,-2384.2683,-21.16615,198.10664,38.38199,42,168,236,317,329,389,388,429,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
45,88f7c07892f3d321d7f21b933b2fd411,2024-12-28T10:45:01Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-15.891591,52.40842,-1.0359836,-4.4373283,0.31931937,40.039993,58.490837,0.5201047,1.1995887,-2079.6343,-0.31957394,-0.51587886,5.7805276,30.65116,40.41452,7.7028623,-44.530666,1.319319,32.485325,5.8708415,-554.2683,-2060.366,13.839443,161.8988,24.956108,7,106,157,196,233,279,277,320,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
46,2328e8621b65c515ab22cd7b56d12e72,2024-12-28T10:44:39Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-6.1399484,51.13106,-7.6070504,7.404338,8.212738,42.547447,53.722237,-6.480989,1.2336372,-1958.6586,-0.45130616,-14.088039,5.7412667,39.500328,42.575245,7.9695835,-47.980156,6.0112505,37.995823,6.0960336,-489.2683,-1950.4878,10.705987,172.03749,27.960264,18,111,164,198,237,289,287,330,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
47,e3ae370b36394d0d285f13300f5d1d93,2024-12-28T10:44:13Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-9.03398,50.820866,-7.386587,2.8560586,3.4345942,41.028843,57.135582,0.6906681,1.2600275,-1915.9757,-0.48049617,-6.695919,6.0622168,37.383423,41.028843,7.6429367,-51.374023,-1.2690064,37.31656,6.457023,-478.17075,-1897.1952,16.179485,165.89714,20.682102,9,112,163,198,237,287,287,328,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
48,8f69a8a28df580917c5e65f0668083f6,2024-12-28T10:43:29Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-14.660298,52.881424,0.50571156,-6.3749185,0.29365236,43.23955,53.56276,-3.806784,1.1248082,-2063.171,-0.2513433,-3.3010724,6.022713,28.272306,43.23955,7.8219395,-41.685635,4.1573277,35.03055,4.562118,-594.14636,-2014.5122,13.122393,174.83597,23.002302,11,71,123,160,199,246,246,288,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
49,bf53809e0beb5b69e87cb3ac2fac7d25,2024-12-28T10:43:07Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-15.118819,51.82456,-3.4474556,-3.6000712,-0.5836436,40.364132,59.305088,-2.2794836,1.2409056,-2132.3171,-0.46182433,-5.726939,5.533016,29.219526,40.65189,7.802993,-36.408043,-3.9687884,36.659878,5.376782,-642.1951,-2158.2927,1.51363,163.20941,29.091103,11,91,143,177,221,267,263,307,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
50,7abe9d8f36817d7cf7ff5508818c7db7,2024-12-28T10:42:45Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-9.963689,51.453213,-5.6575217,-0.7620891,1.9023004,42.128452,54.11554,-3.8989882,1.2116373,-1730.3658,-0.42618427,-9.55651,5.794189,31.724659,42.128452,7.6396403,-49.589962,-12.138981,37.79193,5.0955415,-598.7805,-1798.5366,3.8627155,170.34332,24.156261,44,114,164,197,238,286,286,326,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
51,a9173c2a600de1151dd3fea5c49207f9,2024-12-28T10:42:14Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-14.443577,51.31619,-5.413033,2.590785,3.7140803,40.222713,57.25563,-5.8518825,0.8353609,-2308.6587,0.08274137,-11.264915,5.3430934,34.699444,41.058422,7.861478,-32.71333,7.9165726,40.860214,6.408602,-622.6829,-2306.3416,5.0461698,162.6376,32.034492,4,101,153,183,229,278,275,317,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
52,b76a0abdd72ba257d77de902ede55618,2024-12-28T10:41:51Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624185,-12.25852,50.91152,-5.9620037,3.9053395,5.7215905,40.49037,58.82945,-6.09268,1.253117,-2253.0488,-0.472017,-12.054684,5.323538,35.856903,40.937687,7.857351,-38.96073,3.1703272,38.155136,6.0796647,-580.36584,-2329.2683,0.40113312,163.71988,32.247673,17,110,162,195,238,286,284,325,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
53,f180a814f8c161c79bf4aadf8610b745,2024-12-28T10:41:18Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-11.533317,50.039833,-6.1699224,4.1837873,5.6819677,40.479614,57.273685,-7.275886,1.2272146,-2031.9513,-0.442828,-13.445808,5.765551,35.542976,41.2096,7.821585,-45.036625,-2.4844549,38.444923,7.213823,-610.60974,-2096.7073,14.641945,163.67638,26.286667,41,160,208,242,282,331,329,371,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
54,6209ddd0922cf145215e04aa267cb52e,2024-12-28T10:40:57Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-10.313697,49.63485,-7.6921268,-5.0063787,-1.6164626,41.207172,57.904213,9.341281,0.49173498,-2060.366,0.13069062,1.6491545,5.9725485,30.957993,41.207172,8.019072,-53.04138,-3.1253138,36.761486,7.702407,-561.46344,-2068.5366,14.432897,166.6182,25.5207,37,165,213,247,286,331,331,372,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
55,8cd0e4eacb0834965a403638155743b9,2024-12-28T10:39:46Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144012,7.670383958,34.96624191,-15.557551,49.97163,-6.4815464,-2.3519394,-1.4474853,38.906597,59.589355,3.0898147,1.2291983,-2183.6587,-0.44348106,-3.3917317,5.0775414,31.812555,38.906597,7.8446994,-71.79086,-9.698038,39.101124,5.4382024,-609.87805,-2246.8293,-1.5133137,157.316,35.27424,6,74,127,157,200,244,244,284,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
56,1a1725c1fbab4eb389bbb7e8f723227e,2024-12-28T10:38:44Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-12.75123,52.863552,-4.2467113,-0.5218011,2.9201074,38.471916,63.83727,-0.12645245,1.3724016,-2452.439,-0.59572965,-4.3731637,5.2079716,32.927094,38.471916,7.8234487,-42.568436,-13.8028345,38.876892,5.87473,-536.46344,-2440.4878,-10.7861395,155.5584,33.431255,14,98,150,182,227,272,272,312,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
57,231e6c90121eecb99e95c197c537a3d0,2024-12-28T10:38:19Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,2.94954,49.478283,-11.058171,8.024721,7.7689495,40.230656,56.341526,-2.7629051,1.251556,-2124.6343,-0.47242695,-13.821076,5.571784,40.34235,40.230656,7.681448,-85.09056,-7.5709634,35.463917,6.7628865,-426.2195,-2178.2927,20.092424,162.66972,27.464407,14,131,178,211,245,297,297,337,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
58,61a9720ff1ca1d61b1f76a84454f48b2,2024-12-28T10:37:39Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-1.023243,52.80535,-4.276777,4.1663036,7.899185,37.561783,63.435535,-4.863135,1.2335562,-2337.195,-0.44870478,-9.139912,4.993803,37.125275,37.583725,7.763593,-67.33746,-11.014461,38.926174,7.472036,-513.2927,-2329.3904,10.730461,151.87834,35.67665,1,121,168,198,237,285,284,325,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
59,c640524472d7debb8f20ea03c0679a9d,2024-12-28T10:37:14Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-11.890246,53.134224,-5.370371,-0.607241,2.6557271,37.796654,60.95572,-0.166893,0.89214146,-2137.6829,-0.036075298,-5.537264,5.369858,32.85937,37.961765,7.7568054,-70.971466,-14.248455,34.355827,5.2760735,-552.3171,-2151.4634,17.989777,152.82802,30.772305,17,93,146,179,217,263,262,303,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
60,57f62278097cf71beba5fa36ab431ffb,2024-12-28T10:36:40Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-18.106619,49.72283,-3.6557314,-4.9244065,-1.9038053,38.40682,58.16357,-1.8027179,0.6327432,-1959.3903,0.15172939,-5.4584494,5.4075694,27.838724,38.40682,7.6577,-67.78988,-4.8571124,37.472767,5.577342,-561.5854,-2081.7073,9.846694,155.29517,29.383898,4,84,132,163,202,249,249,288,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
61,221a42ba1c69b220ef932980016bafc9,2024-12-28T10:36:05Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-11.5619335,52.152958,-2.849693,-4.9178905,-0.8194633,37.515408,60.724224,-2.1033614,0.36241794,-2024.878,0.4190855,-4.9530544,5.2282214,27.604635,37.85617,7.632282,-66.04785,-3.7574937,37.8022,4.747253,-485.36588,-2129.8782,12.267218,151.69081,31.49858,18,78,126,157,196,243,242,283,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
62,87be6b085feee624553daa11e5c2912a,2024-12-28T10:35:27Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-11.3678055,51.006454,-2.4148698,2.5178914,5.5216846,34.530037,62.944492,-6.9462533,0.51701945,-1980.6097,0.38765073,-9.361123,4.4332952,34.997223,36.4287,7.788562,-67.287735,-4.852948,38.611713,5.7700653,-593.2927,-2038.4147,4.304142,139.61967,43.07941,30,112,163,194,235,283,279,323,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
63,afcbb2d1e21709aa46510c989bbfa4b1,2024-12-28T10:34:45Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-10.272607,50.42847,-8.269655,2.3138072,2.7317076,41.806156,57.31983,-0.7225208,1.2369056,-2270.244,-0.45522776,-8.992176,5.342832,35.547703,41.806156,7.775226,-62.393723,-3.2222815,35.151516,4.2828283,-537.439,-2253.171,-2.0920644,169.04015,31.283903,57,112,163,196,235,283,283,323,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
64,a225190ef25f8438d76c932c745cdb60,2024-12-28T10:33:03Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-12.106369,51.011295,-2.9355328,0.74663407,4.7490373,37.744785,58.117626,-2.860658,1.1798974,-2061.9512,-0.40100446,-5.7961907,4.916712,34.969513,37.945847,7.555548,-63.497803,1.1184651,40.835266,5.475638,-573.4147,-2091.9512,-2.3999424,152.61829,34.92581,36,103,154,183,223,271,268,313,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
65,20e7bed03d7158fcacc7303c52bd679f,2024-12-28T10:32:45Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624187,-9.02617,51.056458,-8.655637,5.815958,6.3876314,39.395462,56.401737,-6.7926397,1.1326292,-1854.3903,-0.34591165,-15.4482765,5.1267323,36.51471,39.395462,7.6887684,-78.38314,-7.272571,37.037037,5.2287583,-564.0244,-1960.3658,-4.326845,159.29268,33.321796,33,105,153,185,220,270,270,312,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
66,481dedebc4b869439b33fedcf9f81af0,2024-12-28T10:32:13Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,0.94112575,51.10399,-10.757997,12.179467,12.531323,36.175526,60.423294,-9.1351595,1.2852635,-1993.7805,-0.5032724,-19.893156,4.894195,42.475407,37.791622,7.694731,-80.51394,-8.511719,36.989246,6.8817205,-516.8293,-2173.171,5.896434,146.2731,36.3955,3,119,163,196,230,282,279,324,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
67,6064a88a6aa4d02180d7eea1c07795d4,2024-12-28T10:31:58Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-10.945502,53.2344,-2.8276641,-4.1043496,1.0276217,38.13007,60.821045,3.878999,0.8544666,-1880.3658,-0.16704933,1.0513349,5.4326673,30.990568,38.13007,7.497828,-51.375507,0.8830548,31.238094,4.5333333,-541.70734,-1990.8538,-15.857001,154.17616,27.543455,8,76,127,166,199,248,248,288,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
68,bf578234480af013667d5934103d0da9,2024-12-28T10:31:27Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624183,-13.346071,50.41773,-1.6499163,3.877665,5.1816053,34.250973,60.367283,-15.617053,0.6483203,-2153.171,0.28745908,-17.26697,4.7339964,32.898834,35.82079,7.5246634,-63.484104,-1.6515609,35.50296,4.457594,-598.2927,-2292.805,-0.37219825,138.49132,37.086933,11,73,124,158,197,248,241,287,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
69,18fe478d906570075bea73b8ec72c77b,2024-12-28T10:30:51Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-18.208782,52.2601,1.5586439,-5.916204,-3.5377853,36.35271,62.457813,-3.114821,1.2416049,-2308.9026,-0.46156588,-1.5561769,5.1065907,27.414148,36.826855,7.7644796,-56.698883,1.4997557,35.6998,5.233266,-559.5122,-2377.561,11.50402,146.98953,34.231384,4,77,133,165,207,253,249,292,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
70,410cf12273247e59daacdfccc70ceb3a,2024-12-28T10:30:37Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-13.26216,49.66021,-7.781461,-4.534811,-4.441486,37.62948,58.926567,4.03967,0.70892197,-1920.122,-0.050426595,-3.7417908,5.3647676,29.025932,38.443993,7.526346,-73.24002,-1.3555961,33.932133,5.309381,-546.8293,-2007.8049,6.4355774,152.15205,28.720158,12,94,145,180,216,265,262,305,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
71,4ba327b4791905277199fc965e5954cb,2024-12-28T10:30:05Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-2.719443,49.475056,-0.8205304,3.7376096,4.527017,36.500736,59.502922,-7.7934623,1.1357511,-2047.9269,-0.3625532,-8.613993,4.8695626,37.244328,36.500736,7.790992,-80.424324,-2.5968797,36.129032,6.5376344,-500.85367,-2115.9756,12.586073,147.58806,37.497528,3,107,155,188,222,272,272,312,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
72,430cba8346b924fd6860a357caadb434,2024-12-28T10:29:05Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,4.8874116,51.98613,-11.715617,15.359974,11.826441,37.703728,58.036076,-8.962224,1.1992309,-1792.3171,-0.40895906,-20.677841,5.5824795,45.920383,39.40102,7.5318065,-80.19295,-3.6807456,34.331337,6.027944,-373.41464,-1933.0488,19.270395,152.45229,25.881268,6,111,157,192,220,278,275,321,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
73,7c2face98ed72611711be045076d0dd6,2024-12-28T10:28:42Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624185,-9.038774,52.523182,-2.898268,-3.2992284,0.23199528,36.38749,58.789253,0.90163445,1.2288243,-1912.3171,-0.4459423,-1.9966335,5.3717422,31.389841,36.85749,7.556289,-77.27989,-10.941216,33.136093,6.311637,-452.68292,-1819.0244,9.38979,147.13016,28.910315,3,111,163,200,236,284,282,323,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
74,3de5191c2915b4529f948429cfcd75c8,2024-12-28T10:28:21Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624185,-12.641128,47.690876,-3.6250033,-3.4882524,0.28104237,35.86409,58.112343,-0.009489775,1.2365805,-1897.3171,-0.44958526,-3.634493,5.3162055,30.600368,35.86409,7.4863834,-73.69137,-8.544105,29.795158,5.698324,-528.04877,-1914.878,17.52626,145.01382,28.988338,5,111,158,197,228,277,277,321,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
75,518f44e48624f1739fcf91d2c1887643,2024-12-28T10:28:06Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-11.47758,50.83297,-6.0289316,0.27441436,1.5921372,38.62119,56.222267,1.0725946,1.2172635,-1999.3903,-0.4364264,-4.956337,5.1238203,35.165363,38.62119,7.5229754,-56.545113,-0.3890221,34.97053,5.0294695,-544.7561,-1978.5366,10.937733,156.16196,31.891043,7,82,135,170,211,259,259,302,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
76,50d5ea91c57ba63f81fb2e9166d6e80e,2024-12-28T10:27:46Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624187,-15.651785,50.28715,-7.4697833,-0.55958766,-2.2329307,35.465446,55.532196,-4.778074,1.2058487,-1708.7805,-0.4267706,-12.247857,5.093422,30.103159,39.583885,7.325055,-56.63878,-1.520536,37.575756,4.242424,-583.4147,-1820.8538,3.0070705,143.40195,30.465752,23,77,128,160,201,253,247,295,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
77,e1468a91deaefeb65afd7cb5dc01b402,2024-12-28T10:27:06Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624187,-13.85737,49.627625,-4.144822,1.3575943,2.5348208,34.37314,59.19023,-6.2097826,1.1932145,-1864.1464,-0.4120819,-10.354605,4.845668,33.392178,36.827984,7.410527,-64.08071,0.7546689,35.363457,4.5579567,-543.90247,-2004.0244,6.19871,138.98528,34.611023,24,88,140,173,211,263,258,307,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
78,18f996daa855b36e2d64cb62de50d359,2024-12-28T10:26:50Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-9.342867,53.433594,-8.243966,5.9213305,4.2956147,35.5072,58.081398,-6.6983976,1.187247,-1853.0488,-0.40415373,-14.942364,5.150758,36.93744,36.92258,7.3236804,-66.985695,-4.6372204,35.959595,4.5656567,-483.17075,-1811.2196,14.673407,143.57077,29.669815,7,73,120,154,189,243,236,282,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
79,f009ca561a159a7060991099b1b0a3b2,2024-12-28T10:26:12Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624184,-14.091682,50.435528,-5.8928175,-0.5673703,1.1858504,37.34017,59.663315,-2.72227,1.2013121,-1937.0732,-0.41731992,-8.6150875,5.61999,31.704296,37.578407,7.4377017,-66.48137,-11.803999,32.86004,6.044625,-538.7805,-1933.5366,7.1891646,150.98225,24.439161,21,119,170,207,239,288,284,328,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
